Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
39371.0,7.264861,75.186249,5.022824,78.172422,FALSE,NA,
39395.0,7.313343,75.333107,5.022809,78.175671,FALSE,NA,
39407.0,7.334717,75.455414,5.022798,78.178377,FALSE,NA,
39432.0,7.250452,76.01796,5.022751,78.190824,FALSE,NA,
39444.0,7.034028,76.397301,5.022726,78.199221,FALSE,NA,
39455.0,6.738987,76.831436,5.022703,78.208832,FALSE,NA,
39480.0,6.100361,77.830353,5.022673,78.230952,FALSE,NA,
39492.0,5.678961,78.279022,5.02267,78.240889,FALSE,NA,
39504.0,5.337117,78.552025,5.022672,78.246935,FALSE,NA,
39529.0,4.807268,78.784836,5.022675,78.252091,FALSE,NA,
39541.0,4.665089,78.784836,5.022675,78.252091,FALSE,NA,
39565.0,4.59947,78.784836,5.022675,78.252091,FALSE,NA,
39576.0,4.59947,78.784836,5.022675,78.252091,FALSE,NA,
39588.0,4.59947,78.784836,5.022675,78.252091,FALSE,NA,
39600.0,4.59947,78.784836,5.022675,78.252091,TRUE,TRUE
39612.0,4.59947,78.784836,8.284179,99.8221,FALSE,NA,
39625.0,4.59947,78.784836,8.284179,99.8221,FALSE,NA,
39637.0,4.59947,78.784836,8.284179,99.8221,FALSE,NA,
39661.0,4.59947,78.784836,8.284179,99.8221,FALSE,NA,
39673.0,4.59947,78.784836,8.284179,99.8221,FALSE,NA,
39697.0,4.59947,78.806709,8.284154,99.822555,FALSE,NA,
39708.0,4.59947,78.867599,8.284085,99.823822,FALSE,NA,
39720.0,4.577597,78.950195,8.283991,99.825542,FALSE,NA,
39745.0,4.550066,79.117409,8.283803,99.829026,FALSE,NA,
39757.0,4.528193,79.201973,8.283708,99.83079,FALSE,NA,
39782.0,4.528193,79.24572,8.283659,99.831702,FALSE,NA,
39794.0,4.528193,79.24572,8.283659,99.831702,FALSE,NA,
39806.0,4.528193,79.24572,8.283659,99.831702,FALSE,NA,
39830.0,4.528193,79.676811,8.283182,99.840709,FALSE,NA,
39841.0,4.50632,80.268692,8.282543,99.853114,FALSE,NA,
39854.0,4.56755,81.300758,8.281471,99.874849,FALSE,NA,
39878.0,5.074884,84.707474,8.278326,99.947452,FALSE,NA,
39890.0,5.54509,86.982399,8.276564,99.996582,FALSE,NA,
39915.0,6.616782,92.650719,8.27337,100.120723,FALSE,NA,
39927.0,7.21137,95.186539,8.272498,100.176829,FALSE,NA,
39939.0,7.644314,97.518127,8.272001,100.228603,FALSE,NA,
39963.0,8.337492,100.829041,8.271802,100.302267,FALSE,NA,
39975.0,8.400825,101.677864,8.271846,100.321156,FALSE,NA,
39987.0,8.441244,102.140465,8.271886,100.331447,FALSE,NA,
40012.0,8.462506,102.350548,8.271909,100.33612,FALSE,NA,
40023.0,8.440634,102.350548,8.271909,100.33612,FALSE,NA,
40048.0,8.418761,102.328674,8.271906,100.335634,FALSE,NA,
40060.0,8.418761,102.328674,8.271906,100.335634,FALSE,NA,
40072.0,8.418761,102.350548,8.271909,100.33612,FALSE,NA,
40095.0,8.418761,102.531143,8.271929,100.340137,FALSE,NA,
40107.0,8.418761,102.734787,8.271955,100.344666,FALSE,NA,
40131.0,8.396889,103.105247,8.272008,100.352903,FALSE,NA,
40143.0,8.353143,103.105247,8.272008,100.352903,FALSE,NA,
40155.0,8.353143,103.105247,8.272008,100.352903,FALSE,NA,
40178.0,8.353143,102.940994,8.271984,100.349251,FALSE,NA,
40190.0,8.33127,102.815369,8.271966,100.346458,FALSE,NA,
40215.0,8.162625,102.263382,8.271899,100.334182,FALSE,NA,
40227.0,8.077685,101.830429,8.271858,100.32455,FALSE,NA,
40239.0,7.953984,101.373032,8.271825,100.314373,FALSE,NA,
40264.0,7.912403,100.674583,8.271798,100.29883,FALSE,NA,
40276.0,7.912403,100.630836,8.271797,100.297856,FALSE,NA,
40289.0,7.912403,100.630836,8.271797,100.297856,TRUE,TRUE
40289.0,7.912403,100.630836,15.027722,88.732198,FALSE,NA,
40313.0,7.956148,100.630836,15.027722,88.732198,FALSE,NA,
40324.0,7.978021,100.630836,15.027722,88.732198,FALSE,NA,
40349.0,7.978021,100.630836,15.027722,88.732198,FALSE,NA,
40360.0,7.978021,100.630836,15.027722,88.732198,FALSE,NA,
40371.0,7.978021,100.630836,15.027722,88.732198,FALSE,NA,
40394.0,7.956148,100.705521,15.027809,88.733851,FALSE,NA,
40406.0,7.929743,100.727394,15.027835,88.734334,FALSE,NA,
40430.0,7.90787,100.727394,15.027835,88.734334,FALSE,NA,
40443.0,7.885997,100.749268,15.027861,88.734818,FALSE,NA,
